Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Myanmar (MMR)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record consumption data. PPP is regression based."
FootNote,"Myanmar (MMR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1998 (YR1998)","Official estimate. Data reference period: Annual or annual average."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2007 (YR2007)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2013 (YR2013)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2009 (YR2009)","Estimated from individual consumption data."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2008 (YR2008)","Labour force survey."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2009 (YR2009)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2006 (YR2006)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual consumption data."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Population census. Data reference period: October."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2005 (YR2005)","Source : National Source; Poverty Analysis in Montenegro in 2007, July 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2007 (YR2007)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2008 (YR2008)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2010 (YR2010)","Source : National Source. POVERTY ANALYSIS IN MONTENEGRO IN 2010  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2007 (YR2007)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2008 (YR2008)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2010 (YR2010)","Source : National Source. POVERTY ANALYSIS IN MONTENEGRO IN 2010  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2007 (YR2007)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2009 (YR2009)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : National Source. POVERTY ANALYSIS IN MONTENEGRO IN 2011. www.monstat.org  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2009 (YR2009)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2013 (YR2013)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2006 (YR2006)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Labour force survey."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2005 (YR2005)","Labour force survey. Data reference period: October | Age coverage - maximum age: 64 years old."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Montenegro (MNE)","Population, total (SP.POP.TOTL)","2016 (YR2016)","Extrapolated assuming the same growth rate as the last five years (0.1%)."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Montenegro (MNE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Montenegro (MNE)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2005 (YR2005)","Source : National Source; Poverty Analysis in Montenegro in 2007, July 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2006 (YR2006)","Source : National Source; Poverty Analysis in Montenegro in 2008, Dec 2009  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2007 (YR2007)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","GINI index (World Bank estimate) (SI.POV.GINI)","2008 (YR2008)","Estimated from unit-record consumption data."
FootNote,"Montenegro (MNE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : National Source. POVERTY ANALYSIS IN MONTENEGRO IN 2011. www.monstat.org  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2005,2006,2007,2008,2009,2010,2011,2012,2013.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
